SID,NAME,typhoon_id,measure_type,station_id,station_name,station_lat,station_lon,distance_to_landfall_km,observation_time_local,observation_time_utc,time_offset_hours,tdb_wind_ms,averaging_window_minutes,codis_wind_ms,codis_observation_time_utc,tdb_minus_codis_ms,comparison_status,source_url,raw_sha256,evidence_label
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K390,土庫,23.68,120.4,123.62488339772996,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,16.0,,16.0,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K400,斗六,23.72,120.54,108.79504217289296,2015-08-08T17:00:00+08:00,2015-08-08T09:00:00+00:00,11.225133523333334,14.8,,14.8,2015-08-08T09:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K410,北港,23.57,120.29,137.32723087785934,2015-08-08T17:00:00+08:00,2015-08-08T09:00:00+00:00,11.225133523333334,17.3,,17.3,2015-08-08T09:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K420,西螺,23.8,120.47,114.67640706125725,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,17.3,,17.3,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K430,褒忠,23.69,120.3,133.43897590631613,2015-08-08T17:00:00+08:00,2015-08-08T09:00:00+00:00,11.225133523333334,18.1,,18.3,2015-08-08T10:00:00+00:00,-0.1999999999999993,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K440,二崙,23.77,120.41,121.08919132706498,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,23.6,,23.6,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K450,大埤,23.65,120.43,121.32737354510223,2015-08-08T04:00:00+08:00,2015-08-07T20:00:00+00:00,-1.7748664766666666,21.2,,21.2,2015-08-07T20:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K460,斗南,23.68,120.48,115.63972117987666,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,20.2,,20.2,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K470,林內,23.75,120.61,101.21450266590611,2015-08-08T17:00:00+08:00,2015-08-08T09:00:00+00:00,11.225133523333334,15.2,,15.2,2015-08-08T09:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K480,莿桐,23.76,120.5,112.13463896939604,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,18.6,,18.6,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K490,古坑,23.65,120.56,108.45749275905334,2015-08-08T17:00:00+08:00,2015-08-08T09:00:00+00:00,11.225133523333334,15.8,,15.8,2015-08-08T09:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K500,元長,23.64,120.32,132.50512595445042,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,16.8,,16.8,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K510,水林,23.57,120.25,141.26491189552456,2015-08-08T06:00:00+08:00,2015-08-07T22:00:00+00:00,0.22513352333333334,14.2,,14.2,2015-08-07T22:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K520,雲林東勢,23.67,120.25,138.8412397493871,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,11.5,,11.5,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0K530,臺西,23.7,120.2,143.31054232623802,2015-08-08T04:00:00+08:00,2015-08-07T20:00:00+00:00,-1.7748664766666666,21.6,,21.6,2015-08-07T20:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M410,馬頭山,23.32,120.58,121.08117079548704,2015-08-08T16:00:00+08:00,2015-08-08T08:00:00+00:00,10.225133523333334,11.3,,11.3,2015-08-08T08:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,2bafef0e21e2560e19c946736521c19eeb5d8db96a2ac149abc02ac9f2361c42,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M520,東後寮,23.37,120.25,148.51024675768147,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,20.1,,20.1,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M640,中埔,23.43,120.52,120.6359331126228,2015-08-08T17:00:00+08:00,2015-08-08T09:00:00+00:00,11.225133523333334,13.6,,13.6,2015-08-08T09:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M650,朴子,23.43,120.24,146.9738906184245,2015-08-08T17:00:00+08:00,2015-08-08T09:00:00+00:00,11.225133523333334,14.0,,14.3,2015-08-08T10:00:00+00:00,-0.3000000000000007,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M660,溪口,23.6,120.4,125.63536028030263,2015-08-08T04:00:00+08:00,2015-08-07T20:00:00+00:00,-1.7748664766666666,18.3,,19.7,2015-08-08T10:00:00+00:00,-1.3999999999999986,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M670,大林,23.6,120.46,119.7414238526921,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,11.4,,11.4,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M680,太保,23.46,120.33,137.20586744105137,2015-08-08T03:00:00+08:00,2015-08-07T19:00:00+00:00,-2.7748664766666664,11.1,,12.3,2015-08-08T10:00:00+00:00,-1.200000000000001,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M690,水上,23.42,120.39,133.18785264684507,2015-08-08T04:00:00+08:00,2015-08-07T20:00:00+00:00,-1.7748664766666666,17.1,,17.1,2015-08-07T20:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M700,竹崎,23.53,120.56,112.51528960643006,2015-08-08T17:00:00+08:00,2015-08-08T09:00:00+00:00,11.225133523333334,12.3,,12.3,2015-08-08T09:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M710,東石,23.46,120.15,154.52548881207719,2015-08-08T06:00:00+08:00,2015-08-07T22:00:00+00:00,0.22513352333333334,19.1,,19.1,2015-08-07T22:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M720,番路,23.46,120.55,116.45834229377759,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,9.0,,9.0,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M730,嘉義市東區,23.46,120.46,124.87681244010076,2015-08-08T17:00:00+08:00,2015-08-08T09:00:00+00:00,11.225133523333334,14.0,,14.0,2015-08-08T09:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M740,六腳,23.49,120.29,139.92578609873078,2015-08-08T04:00:00+08:00,2015-08-07T20:00:00+00:00,-1.7748664766666666,18.2,,18.2,2015-08-07T20:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M750,布袋,23.38,120.17,155.63944795544114,2015-08-08T03:00:00+08:00,2015-08-07T19:00:00+00:00,-2.7748664766666664,20.9,,20.9,2015-08-07T19:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M760,民雄,23.55,120.43,124.2782710257058,2015-08-08T03:00:00+08:00,2015-08-07T19:00:00+00:00,-2.7748664766666664,9.1,,9.1,2015-08-07T19:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M770,嘉義梅山,23.59,120.56,110.30345169199934,2015-08-08T17:00:00+08:00,2015-08-08T09:00:00+00:00,11.225133523333334,11.4,,11.4,2015-08-08T09:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M780,鹿草,23.41,120.31,141.14247973874075,2015-08-08T13:00:00+08:00,2015-08-08T05:00:00+00:00,7.225133523333333,14.9,,14.9,2015-08-08T05:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0M790,新港,23.55,120.35,132.0623511139245,2015-08-08T14:00:00+08:00,2015-08-08T06:00:00+00:00,8.225133523333334,11.3,,11.3,2015-08-08T06:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0O810,曾文,23.22,120.5,133.97699780657263,2015-08-08T16:00:00+08:00,2015-08-08T08:00:00+00:00,10.225133523333334,6.0,,6.0,2015-08-08T08:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0O830,北寮,23.08,120.5,143.24975218960597,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,8.3,,8.3,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0O840,王爺宮,23.22,120.4,142.56804314026272,2015-08-08T13:00:00+08:00,2015-08-08T05:00:00+00:00,7.225133523333333,12.3,,12.3,2015-08-08T05:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0O860,大內,23.12,120.36,152.06391835479758,2015-08-08T13:00:00+08:00,2015-08-08T05:00:00+00:00,7.225133523333333,10.2,,10.2,2015-08-08T05:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0O900,善化,23.11,120.3,157.7731344399007,2015-08-08T12:00:00+08:00,2015-08-08T04:00:00+00:00,6.225133523333333,18.6,,18.6,2015-08-08T04:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0O930,玉井,23.13,120.46,143.08313993885707,2015-08-08T15:00:00+08:00,2015-08-08T07:00:00+00:00,9.225133523333334,5.7,,5.7,2015-08-08T07:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0O950,安南,23.08,120.14,173.36637852258278,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,14.2,,14.2,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0O960,崎頂,22.96,120.37,162.00258454436712,2015-08-08T15:00:00+08:00,2015-08-08T07:00:00+00:00,9.225133523333334,11.3,,11.3,2015-08-08T07:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0O970,虎頭埤,23.02,120.35,159.42924061065494,2015-08-08T12:00:00+08:00,2015-08-08T04:00:00+00:00,6.225133523333333,13.1,,13.1,2015-08-08T04:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0O980,新市,23.06,120.3,160.91202637586815,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,8.3,,8.3,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0O990,媽廟,22.99,120.29,166.33468308690317,2015-08-08T15:00:00+08:00,2015-08-08T07:00:00+00:00,9.225133523333334,11.5,,11.5,2015-08-08T07:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R100,尾寮山,22.83,120.68,150.1749349003668,2015-08-08T11:00:00+08:00,2015-08-08T03:00:00+00:00,5.225133523333333,9.3,,9.3,2015-08-08T03:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R130,阿禮,22.74,120.74,154.62697399321232,2015-08-08T10:00:00+08:00,2015-08-08T02:00:00+00:00,4.225133523333334,7.5,,7.5,2015-08-08T02:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R140,瑪家,22.68,120.69,163.02789627971026,2015-08-08T06:00:00+08:00,2015-08-07T22:00:00+00:00,0.22513352333333334,21.8,,21.8,2015-08-07T22:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R150,三地門,22.71,120.64,163.27533351776444,2015-08-08T15:00:00+08:00,2015-08-08T07:00:00+00:00,9.225133523333334,5.7,,5.7,2015-08-08T07:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R160,鹽埔,22.74,120.53,167.6499961673624,2015-08-08T13:00:00+08:00,2015-08-08T05:00:00+00:00,7.225133523333333,11.6,,11.6,2015-08-08T05:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R170,屏東,22.66,120.49,177.11421854114656,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,5.8,,5.8,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R190,赤山,22.59,120.61,175.92518522595458,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,7.2,,7.2,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R220,潮州,22.53,120.54,185.51155198238953,2015-08-08T11:00:00+08:00,2015-08-08T03:00:00+00:00,5.225133523333333,11.0,,11.0,2015-08-08T03:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R240,來義,22.53,120.63,180.33032468239014,2015-08-08T10:00:00+08:00,2015-08-08T02:00:00+00:00,4.225133523333334,4.9,,4.9,2015-08-08T02:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R260,春日,22.37,120.63,195.5069339885488,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,7.5,,7.5,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R270,琉球嶼,22.33,120.36,214.36190763448712,2015-08-08T09:00:00+08:00,2015-08-08T01:00:00+00:00,3.2251335233333336,14.4,,14.4,2015-08-08T01:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R280,檳榔,22.08,120.84,215.40055201179092,2015-08-08T08:00:00+08:00,2015-08-08T00:00:00+00:00,2.2251335233333336,7.0,,7.0,2015-08-08T00:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R350,貓鼻頭,21.92,120.74,235.71746379130863,2015-08-08T06:00:00+08:00,2015-08-07T22:00:00+00:00,0.22513352333333334,11.1,,11.1,2015-08-07T22:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R360,墾丁,21.95,120.8,230.38108358700742,2015-08-08T07:00:00+08:00,2015-08-07T23:00:00+00:00,1.2251335233333334,12.3,,12.3,2015-08-07T23:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R370,佳樂水,21.99,120.84,224.78198070444023,2015-08-08T04:00:00+08:00,2015-08-07T20:00:00+00:00,-1.7748664766666666,2.7,,2.7,2015-08-07T20:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
2015211N13162,SOUDELOR,201513,AUTOPRECP_WIND,C0R380,枋寮,22.37,120.59,197.5993212876967,2015-08-08T05:00:00+08:00,2015-08-07T21:00:00+00:00,-0.7748664766666666,15.4,,15.4,2015-08-07T21:00:00+00:00,0.0,same_underlying_station_crosscheck_window_undocumented,https://rdc28.cwa.gov.tw/TDB/public/wind_gust_statistics/search,6264715583e020d983763aa41a21c0a147eae0698fac7043f25f17c931591216,[验证过]
