SID,SEASON,NAME,time,DIST2LAND,fold,v_m12_kt,v_m6_kt,v_0_kt,v_p6_kt,v_p12_kt,v_m12_ms,v_m6_ms,v_0_ms,v_p6_ms,v_p12_ms,future_drop_ms,future_rebound_ms,past_drop_ms,past_rebound_ms,event,past_event,threshold_ms,p_climatology,p_persistence
2001047N09134,2001,UNNAMED,2001-02-16 18:00:00+00:00,599,4,15.0,20.0,20.0,20.0,20.0,7.71666,10.28888,10.28888,10.28888,10.28888,0.0,0.0,-2.5722200000000006,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-17 00:00:00+00:00,470,4,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-17 06:00:00+00:00,346,4,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-17 12:00:00+00:00,226,4,20.0,20.0,20.0,20.0,25.0,10.28888,10.28888,10.28888,10.28888,12.8611,0.0,2.5722199999999997,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-17 18:00:00+00:00,134,4,20.0,20.0,20.0,25.0,25.0,10.28888,10.28888,10.28888,12.8611,12.8611,-2.5722199999999997,0.0,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-18 00:00:00+00:00,57,4,20.0,20.0,25.0,25.0,25.0,10.28888,10.28888,12.8611,12.8611,12.8611,0.0,0.0,0.0,2.5722199999999997,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-18 06:00:00+00:00,0,4,20.0,25.0,25.0,25.0,25.0,10.28888,12.8611,12.8611,12.8611,12.8611,0.0,0.0,-2.5722199999999997,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-18 12:00:00+00:00,0,4,25.0,25.0,25.0,25.0,25.0,12.8611,12.8611,12.8611,12.8611,12.8611,0.0,0.0,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-18 18:00:00+00:00,21,4,25.0,25.0,25.0,25.0,25.0,12.8611,12.8611,12.8611,12.8611,12.8611,0.0,0.0,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-19 00:00:00+00:00,0,4,25.0,25.0,25.0,25.0,25.0,12.8611,12.8611,12.8611,12.8611,12.8611,0.0,0.0,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-19 06:00:00+00:00,10,4,25.0,25.0,25.0,25.0,25.0,12.8611,12.8611,12.8611,12.8611,12.8611,0.0,0.0,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-19 12:00:00+00:00,55,4,25.0,25.0,25.0,25.0,20.0,12.8611,12.8611,12.8611,12.8611,10.28888,0.0,-2.5722199999999997,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-19 18:00:00+00:00,68,4,25.0,25.0,25.0,20.0,20.0,12.8611,12.8611,12.8611,10.28888,10.28888,2.5722199999999997,0.0,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-20 00:00:00+00:00,62,4,25.0,25.0,20.0,20.0,20.0,12.8611,12.8611,10.28888,10.28888,10.28888,0.0,0.0,0.0,-2.5722199999999997,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-20 06:00:00+00:00,69,4,25.0,20.0,20.0,20.0,25.0,12.8611,10.28888,10.28888,10.28888,12.8611,0.0,2.5722199999999997,2.5722199999999997,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-20 12:00:00+00:00,78,4,20.0,20.0,20.0,25.0,20.0,10.28888,10.28888,10.28888,12.8611,10.28888,-2.5722199999999997,-2.5722199999999997,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-20 18:00:00+00:00,79,4,20.0,20.0,25.0,20.0,20.0,10.28888,10.28888,12.8611,10.28888,10.28888,2.5722199999999997,0.0,0.0,2.5722199999999997,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-21 00:00:00+00:00,70,4,20.0,25.0,20.0,20.0,20.0,10.28888,12.8611,10.28888,10.28888,10.28888,0.0,0.0,-2.5722199999999997,-2.5722199999999997,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-21 06:00:00+00:00,64,4,25.0,20.0,20.0,20.0,20.0,12.8611,10.28888,10.28888,10.28888,10.28888,0.0,0.0,2.5722199999999997,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001047N09134,2001,UNNAMED,2001-02-21 12:00:00+00:00,103,4,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0012543630017452006,0.0012557326927276698
2001106N04138,2001,UNNAMED,2001-04-16 12:00:00+00:00,641,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-16 18:00:00+00:00,674,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-17 00:00:00+00:00,717,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-17 06:00:00+00:00,755,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-17 12:00:00+00:00,739,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-17 18:00:00+00:00,701,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-18 00:00:00+00:00,651,1,20.0,20.0,20.0,20.0,25.0,10.28888,10.28888,10.28888,10.28888,12.8611,0.0,2.5722199999999997,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-18 06:00:00+00:00,595,1,20.0,20.0,20.0,25.0,25.0,10.28888,10.28888,10.28888,12.8611,12.8611,-2.5722199999999997,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-18 12:00:00+00:00,545,1,20.0,20.0,25.0,25.0,20.0,10.28888,10.28888,12.8611,12.8611,10.28888,0.0,-2.5722199999999997,0.0,2.5722199999999997,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-18 18:00:00+00:00,510,1,20.0,25.0,25.0,20.0,20.0,10.28888,12.8611,12.8611,10.28888,10.28888,2.5722199999999997,0.0,-2.5722199999999997,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-19 00:00:00+00:00,475,1,25.0,25.0,20.0,20.0,20.0,12.8611,12.8611,10.28888,10.28888,10.28888,0.0,0.0,0.0,-2.5722199999999997,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-19 06:00:00+00:00,450,1,25.0,20.0,20.0,20.0,20.0,12.8611,10.28888,10.28888,10.28888,10.28888,0.0,0.0,2.5722199999999997,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-19 12:00:00+00:00,424,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-19 18:00:00+00:00,408,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-20 00:00:00+00:00,371,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-20 06:00:00+00:00,332,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-20 12:00:00+00:00,294,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-20 18:00:00+00:00,270,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-21 00:00:00+00:00,250,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-21 06:00:00+00:00,221,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-21 12:00:00+00:00,200,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-21 18:00:00+00:00,180,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-22 00:00:00+00:00,179,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001106N04138,2001,UNNAMED,2001-04-22 06:00:00+00:00,195,1,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001125N05129,2001,CIMARON,2001-05-05 12:00:00+00:00,143,3,25.0,20.0,20.0,20.0,20.0,12.8611,10.28888,10.28888,10.28888,10.28888,0.0,0.0,2.5722199999999997,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-05 18:00:00+00:00,84,3,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-06 00:00:00+00:00,44,3,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-06 06:00:00+00:00,44,3,20.0,20.0,20.0,20.0,20.0,10.28888,10.28888,10.28888,10.28888,10.28888,0.0,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-06 12:00:00+00:00,39,3,20.0,20.0,20.0,20.0,25.0,10.28888,10.28888,10.28888,10.28888,12.8611,0.0,2.5722199999999997,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-06 18:00:00+00:00,47,3,20.0,20.0,20.0,25.0,25.0,10.28888,10.28888,10.28888,12.8611,12.8611,-2.5722199999999997,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-07 00:00:00+00:00,70,3,20.0,20.0,25.0,25.0,25.0,10.28888,10.28888,12.8611,12.8611,12.8611,0.0,0.0,0.0,2.5722199999999997,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-07 06:00:00+00:00,105,3,20.0,25.0,25.0,25.0,25.0,10.28888,12.8611,12.8611,12.8611,12.8611,0.0,0.0,-2.5722199999999997,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-07 12:00:00+00:00,55,3,25.0,25.0,25.0,25.0,25.0,12.8611,12.8611,12.8611,12.8611,12.8611,0.0,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-07 18:00:00+00:00,15,3,25.0,25.0,25.0,25.0,25.0,12.8611,12.8611,12.8611,12.8611,12.8611,0.0,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-08 00:00:00+00:00,0,3,25.0,25.0,25.0,25.0,25.0,12.8611,12.8611,12.8611,12.8611,12.8611,0.0,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-08 06:00:00+00:00,15,3,25.0,25.0,25.0,25.0,25.0,12.8611,12.8611,12.8611,12.8611,12.8611,0.0,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-08 12:00:00+00:00,31,3,25.0,25.0,25.0,25.0,25.0,12.8611,12.8611,12.8611,12.8611,12.8611,0.0,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-08 18:00:00+00:00,24,3,25.0,25.0,25.0,25.0,30.0,12.8611,12.8611,12.8611,12.8611,15.43332,0.0,2.5722199999999997,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-09 00:00:00+00:00,34,3,25.0,25.0,25.0,30.0,30.0,12.8611,12.8611,12.8611,15.43332,15.43332,-2.5722199999999997,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-09 06:00:00+00:00,79,3,25.0,25.0,30.0,30.0,30.0,12.8611,12.8611,15.43332,15.43332,15.43332,0.0,0.0,0.0,2.5722199999999997,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-09 12:00:00+00:00,112,3,25.0,30.0,30.0,30.0,35.0,12.8611,15.43332,15.43332,15.43332,18.00554,0.0,2.5722199999999997,-2.5722199999999997,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-09 18:00:00+00:00,124,3,30.0,30.0,30.0,35.0,35.0,15.43332,15.43332,15.43332,18.00554,18.00554,-2.5722199999999997,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-10 00:00:00+00:00,98,3,30.0,30.0,35.0,35.0,40.0,15.43332,15.43332,18.00554,18.00554,20.57776,0.0,2.5722200000000015,0.0,2.5722199999999997,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-10 06:00:00+00:00,109,3,30.0,35.0,35.0,40.0,40.0,15.43332,18.00554,18.00554,20.57776,20.57776,-2.5722200000000015,0.0,-2.5722199999999997,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-10 12:00:00+00:00,82,3,35.0,35.0,40.0,40.0,40.0,18.00554,18.00554,20.57776,20.57776,20.57776,0.0,0.0,0.0,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-10 18:00:00+00:00,53,3,35.0,40.0,40.0,40.0,40.0,18.00554,20.57776,20.57776,20.57776,20.57776,0.0,0.0,-2.5722200000000015,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-11 00:00:00+00:00,92,3,40.0,40.0,40.0,40.0,45.0,20.57776,20.57776,20.57776,20.57776,23.14998,0.0,2.572219999999998,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-11 06:00:00+00:00,117,3,40.0,40.0,40.0,45.0,45.0,20.57776,20.57776,20.57776,23.14998,23.14998,-2.572219999999998,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-11 12:00:00+00:00,114,3,40.0,40.0,45.0,45.0,45.0,20.57776,20.57776,23.14998,23.14998,23.14998,0.0,0.0,0.0,2.572219999999998,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-11 18:00:00+00:00,110,3,40.0,45.0,45.0,45.0,45.0,20.57776,23.14998,23.14998,23.14998,23.14998,0.0,0.0,-2.572219999999998,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-12 00:00:00+00:00,92,3,45.0,45.0,45.0,45.0,45.0,23.14998,23.14998,23.14998,23.14998,23.14998,0.0,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-12 06:00:00+00:00,109,3,45.0,45.0,45.0,45.0,50.0,23.14998,23.14998,23.14998,23.14998,25.7222,0.0,2.5722200000000015,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-12 12:00:00+00:00,156,3,45.0,45.0,45.0,50.0,50.0,23.14998,23.14998,23.14998,25.7222,25.7222,-2.5722200000000015,0.0,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-12 18:00:00+00:00,161,3,45.0,45.0,50.0,50.0,50.0,23.14998,23.14998,25.7222,25.7222,25.7222,0.0,0.0,0.0,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-13 00:00:00+00:00,121,3,45.0,50.0,50.0,50.0,55.0,23.14998,25.7222,25.7222,25.7222,28.294420000000002,0.0,2.5722200000000015,-2.5722200000000015,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-13 06:00:00+00:00,174,3,50.0,50.0,50.0,55.0,60.0,25.7222,25.7222,25.7222,28.294420000000002,30.86664,-2.5722200000000015,2.572219999999998,0.0,0.0,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-13 12:00:00+00:00,243,3,50.0,50.0,55.0,60.0,55.0,25.7222,25.7222,28.294420000000002,30.86664,28.294420000000002,-2.572219999999998,-2.572219999999998,0.0,2.5722200000000015,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001125N05129,2001,CIMARON,2001-05-13 18:00:00+00:00,322,3,50.0,55.0,60.0,55.0,45.0,25.7222,28.294420000000002,30.86664,28.294420000000002,23.14998,2.572219999999998,-5.144440000000003,-2.5722200000000015,2.572219999999998,0,0,5.0,0.001327245699723933,0.0013287977038375677
2001170N11138,2001,CHEBI,2001-06-19 18:00:00+00:00,1121,1,20.0,25.0,30.0,30.0,35.0,10.28888,12.8611,15.43332,15.43332,18.00554,0.0,2.5722199999999997,-2.5722199999999997,2.5722199999999997,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-20 00:00:00+00:00,990,1,25.0,30.0,30.0,35.0,40.0,12.8611,15.43332,15.43332,18.00554,20.57776,-2.5722199999999997,2.5722200000000015,-2.5722199999999997,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-20 06:00:00+00:00,835,1,30.0,30.0,35.0,40.0,45.0,15.43332,15.43332,18.00554,20.57776,23.14998,-2.5722200000000015,2.572219999999998,0.0,2.5722199999999997,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-20 12:00:00+00:00,661,1,30.0,35.0,40.0,45.0,45.0,15.43332,18.00554,20.57776,23.14998,23.14998,-2.572219999999998,0.0,-2.5722199999999997,2.5722200000000015,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-20 18:00:00+00:00,453,1,35.0,40.0,45.0,45.0,50.0,18.00554,20.57776,23.14998,23.14998,25.7222,0.0,2.5722200000000015,-2.5722200000000015,2.572219999999998,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-21 00:00:00+00:00,358,1,40.0,45.0,45.0,50.0,55.0,20.57776,23.14998,23.14998,25.7222,28.294420000000002,-2.5722200000000015,2.5722200000000015,-2.572219999999998,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-21 06:00:00+00:00,325,1,45.0,45.0,50.0,55.0,60.0,23.14998,23.14998,25.7222,28.294420000000002,30.86664,-2.5722200000000015,2.572219999999998,0.0,2.5722200000000015,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-21 12:00:00+00:00,282,1,45.0,50.0,55.0,60.0,65.0,23.14998,25.7222,28.294420000000002,30.86664,33.43886,-2.572219999999998,2.572219999999998,-2.5722200000000015,2.5722200000000015,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-21 18:00:00+00:00,245,1,50.0,55.0,60.0,65.0,75.0,25.7222,28.294420000000002,30.86664,33.43886,38.5833,-2.572219999999998,5.144440000000003,-2.5722200000000015,2.572219999999998,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-22 00:00:00+00:00,137,1,55.0,60.0,65.0,75.0,75.0,28.294420000000002,30.86664,33.43886,38.5833,38.5833,-5.144440000000003,0.0,-2.572219999999998,2.572219999999998,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-22 06:00:00+00:00,123,1,60.0,65.0,75.0,75.0,90.0,30.86664,33.43886,38.5833,38.5833,46.29996,0.0,7.716659999999997,-2.572219999999998,5.144440000000003,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-22 12:00:00+00:00,170,1,65.0,75.0,75.0,90.0,100.0,33.43886,38.5833,38.5833,46.29996,51.4444,-7.716659999999997,5.144440000000003,-5.144440000000003,0.0,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-22 18:00:00+00:00,130,1,75.0,75.0,90.0,100.0,95.0,38.5833,38.5833,46.29996,51.4444,48.87218,-5.144440000000003,-2.5722200000000015,0.0,7.716659999999997,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-23 00:00:00+00:00,98,1,75.0,90.0,100.0,95.0,90.0,38.5833,46.29996,51.4444,48.87218,46.29996,2.5722200000000015,-2.5722200000000015,-7.716659999999997,5.144440000000003,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-23 06:00:00+00:00,94,1,90.0,100.0,95.0,90.0,85.0,46.29996,51.4444,48.87218,46.29996,43.727740000000004,2.5722200000000015,-2.5722199999999944,-5.144440000000003,-2.5722200000000015,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-23 12:00:00+00:00,39,1,100.0,95.0,90.0,85.0,45.0,51.4444,48.87218,46.29996,43.727740000000004,23.14998,2.5722199999999944,-20.577760000000005,2.5722200000000015,-2.5722200000000015,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001170N11138,2001,CHEBI,2001-06-23 18:00:00+00:00,0,1,95.0,90.0,85.0,45.0,35.0,48.87218,46.29996,43.727740000000004,23.14998,18.00554,20.577760000000005,-5.1444399999999995,2.5722200000000015,-2.5722199999999944,0,0,5.0,0.0013520280420630947,0.0013537906137184115
2001180N15118,2001,DURIAN,2001-06-29 12:00:00+00:00,363,2,20.0,25.0,25.0,30.0,35.0,10.28888,12.8611,12.8611,15.43332,18.00554,-2.5722199999999997,2.5722199999999997,-2.5722199999999997,0.0,0,0,5.0,0.0014158773557269798,0.0014176769651935862
2001180N15118,2001,DURIAN,2001-06-29 18:00:00+00:00,428,2,25.0,25.0,30.0,35.0,40.0,12.8611,12.8611,15.43332,18.00554,20.57776,-2.5722199999999997,2.5722200000000015,0.0,2.5722199999999997,0,0,5.0,0.0014158773557269798,0.0014176769651935862
2001180N15118,2001,DURIAN,2001-06-30 00:00:00+00:00,495,2,25.0,30.0,35.0,40.0,45.0,12.8611,15.43332,18.00554,20.57776,23.14998,-2.5722200000000015,2.572219999999998,-2.5722199999999997,2.5722199999999997,0,0,5.0,0.0014158773557269798,0.0014176769651935862
2001180N15118,2001,DURIAN,2001-06-30 06:00:00+00:00,461,2,30.0,35.0,40.0,45.0,55.0,15.43332,18.00554,20.57776,23.14998,28.294420000000002,-2.572219999999998,5.144440000000003,-2.5722199999999997,2.5722200000000015,0,0,5.0,0.0014158773557269798,0.0014176769651935862
2001180N15118,2001,DURIAN,2001-06-30 12:00:00+00:00,385,2,35.0,40.0,45.0,55.0,55.0,18.00554,20.57776,23.14998,28.294420000000002,28.294420000000002,-5.144440000000003,0.0,-2.5722200000000015,2.572219999999998,0,0,5.0,0.0014158773557269798,0.0014176769651935862
2001180N15118,2001,DURIAN,2001-06-30 18:00:00+00:00,304,2,40.0,45.0,55.0,55.0,65.0,20.57776,23.14998,28.294420000000002,28.294420000000002,33.43886,0.0,5.144439999999996,-2.572219999999998,5.144440000000003,0,0,5.0,0.0014158773557269798,0.0014176769651935862
2001180N15118,2001,DURIAN,2001-07-01 00:00:00+00:00,200,2,45.0,55.0,55.0,65.0,70.0,23.14998,28.294420000000002,28.294420000000002,33.43886,36.01108,-5.144439999999996,2.5722200000000015,-5.144440000000003,0.0,0,0,5.0,0.0014158773557269798,0.0014176769651935862
2001180N15118,2001,DURIAN,2001-07-01 06:00:00+00:00,137,2,55.0,55.0,65.0,70.0,75.0,28.294420000000002,28.294420000000002,33.43886,36.01108,38.5833,-2.5722200000000015,2.5722200000000015,0.0,5.144439999999996,0,0,5.0,0.0014158773557269798,0.0014176769651935862
