SID,NAME,crossing_time,crossing_lon,crossing_lat,segment_hours,fraction,original_JTWC,JTWC,original_JMA,JMA,original_CMA,CMA,original_HKO,HKO,original_KMA,KMA,all_original,available_count,common_intensity_ms,disagreement_ms
2009173N10132,NANGKA,2009-06-23 16:10:35.328124552+00:00,123.6039199942337,12.378432002306521,6.0,0.696080005766305,True,20.07544544092126,True,20.57777777777778,True,18.166549515391143,True,19.79602801483222,False,,False,4,19.93573672787674,
2009189N17129,SOUDELOR,2009-07-11 22:56:57.998375508+00:00,110.44512973492073,20.34747219965984,6.0,0.8249073321994729,True,14.353000000000002,True,,True,16.79146666666667,True,18.005555555555556,False,,False,3,16.79146666666667,
2009192N16130,UNNAMED,2009-07-13 20:29:16.746058023+00:00,119.13413433225878,25.046395504835328,6.0,0.41466416935296024,True,13.361054196212828,False,,True,16.923834033393298,True,15.433333333333334,False,,False,3,15.433333333333334,
2009196N14129,MOLAVE,2009-07-18 21:25:42.408495423+00:00,113.48574751885747,22.771422340214222,6.0,0.5714078007140699,True,20.84622255756731,True,24.987515294875237,True,24.27028575467096,True,27.55973751709746,False,,False,4,24.6289005247731,
2009213N16130,GONI,2009-08-01 12:15:09.197458865+00:00,122.42002429759975,17.20420924749475,6.0,0.042092474947480696,False,,True,,True,14.322133333333335,True,15.433333333333334,False,,False,2,14.877733333333335,
2009215N20133,MORAKOT,2009-08-07 16:07:22.142120423+00:00,121.58771827443263,23.874854483711545,6.0,0.6871362092788615,True,30.055944990183754,True,34.24364408391048,True,36.67031865644325,True,39.38808852835493,False,,False,4,35.45698137017686,
2009251N16118,MUJIGAE,2009-09-10 19:00:12.036409140+00:00,110.99899696590495,19.716722390783058,6.0,0.16722390783058927,True,14.353000000000002,True,18.43569260736424,True,18.766933333333334,True,20.57777777777778,False,,False,4,18.601312970348786,
2009254N14130,KOPPU,2009-09-14 21:59:28.907445407+00:00,112.401727364144,21.832613598273326,6.0,0.6652271965466525,True,31.108497023982952,True,30.016664533321112,True,35.070931490122774,True,36.87222115554945,False,,False,4,33.08971425705286,
2009268N14128,KETSANA,2009-09-26 05:03:40.763908675+00:00,121.43466917300861,15.38435538846609,6.0,0.8435538846609063,True,16.74516666666667,True,20.17536360332222,True,18.457879247351467,True,18.005555555555556,False,,False,4,18.231717401453512,
2009270N10148,PARMA,2009-10-03 05:43:05.358544480+00:00,122.14227672731334,17.771815515124445,6.0,0.953025858540741,True,38.499406617454916,True,38.583333333333336,True,42.9664,True,41.15555555555556,False,,False,4,39.86944444444445,
2009272N07164,MELOR,2009-10-07 19:42:26.668638011+00:00,137.1691359850011,34.597592784251134,6.0,0.2845679925005413,True,29.73669853454658,True,36.387416991204155,True,34.787418853600265,True,37.119389105247215,False,,False,4,35.58741792240221,
2009299N12153,MIRINAE,2009-11-02 07:11:22.535424898+00:00,109.46208136528338,12.8603468942139,6.0,0.19826552893050575,True,29.2010299088403,True,22.13003400116862,True,25.102132225795003,True,22.64001700058431,False,,False,4,23.871074613189656,
2010018N07113,UNNAMED,2010-01-20 02:48:58.215736285+00:00,106.94289342449997,10.475489471714287,6.0,0.4693618396428576,True,10.838041585934345,False,,False,,False,,False,,False,1,10.838041585934345,
2010191N12138,CONSON,2010-07-13 15:13:44.093057428+00:00,121.65421705236508,14.446184754363756,6.0,0.5381524563624396,True,26.13129926460997,True,32.054641181689945,True,30.92517773551137,True,28.294444444444448,False,,False,4,29.60981108997791,
2010198N15123,CHANTHU,2010-07-18 04:45:01.475814307+00:00,121.38743850773716,15.279173499140313,6.0,0.791734991403132,True,11.960833333333335,True,,True,14.322133333333335,False,,False,,False,2,13.141483333333335,
2010218N20127,DIANMU,2010-08-10 23:01:24.063724529+00:00,127.95583775864787,34.75350265518872,6.0,0.8372251724319142,True,21.529500000000002,True,23.568693028689022,True,22.0516895793665,True,23.568693028689022,False,,False,4,22.81019130402776,
2010233N17119,MINDULLE,2010-08-24 11:03:09.664666070+00:00,105.62630871607143,18.936845641964272,6.0,0.842114104910678,True,22.66256812610852,True,20.98389538570198,True,24.485345807214465,True,26.128339830146427,False,,False,4,23.57395696666149,
2010239N15118,LIONROCK,2010-09-01 22:24:25.066459+00:00,117.63895556420829,23.793797527018523,6.0,0.7344938175463085,True,22.164635039459643,True,19.371437360845103,True,21.73013333333333,True,21.943659583067326,False,,False,4,21.83689645820033,
2010240N15142,KOMPASU,2010-09-01 22:00:08.406030861+00:00,126.60070050257184,37.53399491909561,6.0,0.6670558347621238,True,33.487540468496285,True,27.43503498339041,True,29.630846817099545,True,27.43503498339041,False,,False,4,28.532940900244977,
2010249N24125,MERANTI,2010-09-09 21:01:33.995455533+00:00,118.74956483585402,24.854786805605848,6.0,0.5043516414598628,True,27.478687111729965,True,24.402530944512506,True,30.095778837394317,True,29.569362166689356,False,,False,4,28.52402463920966,
2010256N17137,FANAPI,2010-09-19 01:09:16.628864886+00:00,121.50756347847744,23.584538087086486,6.0,0.19243652152252366,True,47.47345860658723,True,39.670587064473416,True,42.01602016570743,True,45.310021005945245,False,,False,4,43.66302058582634,
2010278N18110,UNNAMED,2010-10-04 22:19:38.680108370+00:00,109.28362944293929,18.304864633141644,6.0,0.7212351902023499,True,13.686148114162389,False,,True,14.322133333333335,False,,False,,False,2,14.004140723747863,
2010285N13145,MEGI,2010-10-18 03:45:52.570826292+00:00,122.42159263162915,17.21176984963482,6.0,0.627433834550601,True,62.75944217269523,True,57.84995854673493,True,60.96849353819887,True,63.95272596119644,False,,False,4,61.86396785544705,
2010305N06105,JAL,2010-11-07 16:25:35.600819891+00:00,80.2884647730611,13.07377592972172,6.0,0.7377592972171954,True,,False,,False,,False,,False,,False,0,,
2010315N14112,UNNAMED,2010-11-13 22:04:42.205212459+00:00,109.08824144948085,14.70391951683971,6.0,0.6797317227990334,True,13.58686490288909,False,,True,10.332485625668571,False,,False,,False,2,11.95967526427883,
2011126N11129,AERE,2011-05-07 21:32:24.349203049+00:00,124.40499191659603,13.836006466723143,6.0,0.5900161668078567,True,22.940917007032198,True,18.005555555555556,True,20.515269238818373,True,22.09543047351132,False,,False,4,21.305349856164845,
2011159N13122,SARIKA,2011-06-08 03:18:34.900732036+00:00,121.22419211268436,13.620646309852521,6.0,0.5516157746313013,True,10.88822353554718,False,,False,,False,,False,,False,1,10.88822353554718,
2011167N08129,HAIMA,2011-06-23 08:02:50.575335275+00:00,110.65876966040389,21.26587696604039,6.0,0.3412303395960805,True,16.74516666666667,True,19.700057515372304,True,18.09284417180593,True,19.700057515372304,False,,False,4,18.896450843589115,
2011192N18158,MA-ON,2011-07-19 22:43:21.448363140+00:00,135.38710409088617,33.6,6.0,0.7871040908861175,True,29.215282497251927,True,29.38967562133031,True,29.275119824552927,True,31.961897843552528,False,,False,4,29.332397722941618,
2011205N12130,NOCK-TEN,2011-07-27 02:14:10.985845451+00:00,122.00181533905732,16.035457743560492,6.0,0.3727308261783264,True,29.31489815062083,True,23.150000000000002,True,25.564324015868383,True,27.33569793044131,False,,False,4,26.450010973154846,
2011208N09145,MUIFA,2011-08-08 09:32:15.822255579+00:00,124.59481070036065,39.72028066137044,6.0,0.5896214007212848,True,20.119027339241235,True,22.68894768295606,True,20.79365644230448,True,22.68894768295606,False,,False,4,21.741302062630268,
2011233N12129,NANMADOL,2011-08-28 19:29:47.548741086+00:00,120.87528822358593,22.274596486979664,6.0,0.24942355282809103,True,32.893670624376405,True,30.225093861336635,True,30.868374794926467,True,35.36953830578108,False,,False,4,31.881022709651436,
2011236N15143,TALAS,2011-09-02 23:57:35.576639242+00:00,133.89999999999998,33.495988239978956,6.0,0.9933137332982653,True,21.529500000000002,True,25.722222222222225,True,23.7056,True,28.294444444444448,False,,False,4,24.713911111111113,
2011249N18133,KULAP,2011-09-10 22:21:39.837395374+00:00,126.52731556761398,33.23610659431595,6.0,0.7268443238599218,False,,True,,True,11.358933333333333,False,,False,,False,1,11.358933333333333,
2011253N20145,ROKE,2011-09-21 05:17:47.159628475+00:00,137.58892996903967,34.67720385620853,6.0,0.8827388716887015,True,37.28504081221006,True,38.88495501337851,True,38.60684695902006,True,41.45717723560073,False,,False,4,38.74590098619929,
2011266N13139,NESAT,2011-09-26 21:27:41.539012099+00:00,122.1923076566232,16.315384620482398,6.0,0.5769231024119961,True,48.11935225923386,True,39.67158113101804,True,41.256861462932775,True,39.67158113101804,False,,False,4,40.46422129697541,
2011270N18139,NALGAE,2011-10-01 01:06:42.218025338+00:00,122.40353940553047,16.762942425691307,6.0,0.1852878715434656,True,59.536896513069976,True,47.919019060837506,True,46.98999163173734,True,47.919019060837506,False,,False,4,47.919019060837506,
2011282N08136,BANYAN,2011-10-11 14:41:40.542112703+00:00,125.66108099373866,10.204189254695985,6.0,0.44909917188442705,True,14.353000000000002,True,,True,16.79146666666667,True,15.433333333333334,False,,False,3,15.433333333333334,
2011346N03156,WASHI,2011-12-16 07:38:34.485643510+00:00,126.44403558627022,8.082145633937646,6.0,0.2738187797921512,True,21.529500000000002,True,24.313576721735934,True,23.164680127813266,True,22.44567724975686,False,,False,4,22.805178688785062,
2012046N08130,UNNAMED,2012-02-15 14:47:52.228929045+00:00,125.19380103667777,10.57304551589059,6.0,0.4663068948632372,False,,False,,True,15.309866666666666,False,,False,,False,1,15.309866666666666,
2012086N10116,PAKHAR,2012-04-01 09:52:02.125579476+00:00,107.47772857454919,10.486725710541002,6.0,0.6445428509016722,True,17.595479410168053,True,18.919870333514034,True,17.493660416138777,True,24.06431477795848,False,,False,4,18.257674871841044,
2012162N06150,GUCHOL,2012-06-19 10:22:07.612906998+00:00,136.73876463609236,34.29313859065722,6.0,0.7281302271758534,True,19.996955707787485,True,32.26528560908422,True,29.986940851387523,True,32.26528560908422,False,,False,4,31.126113230235873,
2012177N11135,DOKSURI,2012-06-29 19:53:21.542224916+00:00,113.02767067882525,21.957443107058257,6.0,0.3148862141165125,True,17.630812722928567,True,,True,18.464385429488157,True,18.147905825512023,False,,False,3,18.147905825512023,
2012196N19144,KHANUN,2012-07-18 18:33:38.369913850+00:00,126.6121316618806,35.896230408291046,6.0,0.0934430515671636,True,18.466739273761586,True,,True,16.65302144146476,True,17.524842968048926,False,,False,3,17.524842968048926,
2012201N15129,VICENTE,2012-07-23 20:02:20.924777822+00:00,112.99217084567647,21.93790034002204,6.0,0.339857628602914,True,50.141856789995714,True,37.658798176818905,True,40.616579041488976,True,40.23102039904113,False,,False,4,40.42379972026505,
2012209N11131,SAOLA,2012-08-02 22:57:00.492222491+00:00,120.03998176953735,26.795013672846988,6.0,0.8250227880783143,True,17.58231597423732,True,18.455635828443004,True,24.5697541239439,True,26.622382767997117,False,,False,4,21.51269497619345,
2012209N25149,DAMREY,2012-08-01 05:09:29.256387024+00:00,130.89465562903933,30.357906338708673,6.0,0.859687795695578,True,28.706000000000003,True,28.294444444444448,True,28.64426666666667,True,30.50575249670585,False,,False,4,28.675133333333335,
2012215N23146,HAIKUI,2012-08-07 21:08:06.454052200+00:00,121.82973108115829,29.161260510467606,6.0,0.5225210209352156,True,29.84820929775281,True,30.750808525633282,True,36.648475706657,True,38.46747519229995,False,,False,4,33.69964211614514,
2012225N16133,KAI-TAK,2012-08-17 04:19:56.010867486+00:00,110.31694368975786,20.988815016064564,6.0,0.7220375401614092,True,31.098166666666668,True,31.581647882807044,True,34.2693153008281,True,33.43888888888889,False,,False,4,32.510268385847965,
2012230N21126,TEMBIN,2012-08-30 01:25:29.212411023+00:00,126.65619530632108,34.32743436758527,6.0,0.23746353754737015,True,18.56928097426377,True,25.111413233975377,True,23.236498697026423,True,25.111413233975377,False,,False,4,24.1739559655009,
2012232N13141,BOLAVEN,2012-08-26 11:31:11.519818797+00:00,128.07202000755012,26.543984438572156,6.0,0.9199777693887938,True,50.42692651266045,True,43.93361273762772,True,46.08768124916475,True,49.078057182072165,False,,False,4,47.58286921561846,
2012254N09135,SANBA,2012-09-17 02:16:23.499551429+00:00,128.2515462879894,34.9335045839419,6.0,0.3788657199735894,True,33.41635376162543,True,34.68522603671618,True,34.472659478818485,True,37.2574482589384,False,,False,4,34.57894275776734,
2012263N15141,JELAWAT,2012-09-30 05:49:48.505119722+00:00,135.75470408294245,33.44904209331021,6.0,0.9716900518390048,True,28.84144422865159,True,36.15675006665045,True,36.05226666666667,True,36.08393058888078,False,,False,4,36.06809862777372,
2012273N13112,GAEMI,2012-10-06 09:32:44.663291589+00:00,109.31356504919518,13.2,6.0,0.5909566338698653,True,17.723666572344307,True,,True,15.332197752097347,True,17.53763420575836,False,,False,3,17.53763420575836,
2012296N06135,SON-TINH,2012-10-24 05:52:19.991102560+00:00,125.12768572067921,10.678703291785222,6.0,0.978703291785223,True,16.74516666666667,True,18.005555555555556,True,18.724862396145316,True,18.005555555555556,False,,False,4,18.005555555555556,
2012331N03157,BOPHA,2012-12-03 20:52:56.055071134+00:00,126.57551520405207,7.696074583991987,6.0,0.48037291995993314,True,63.72107539311761,True,47.737566745420295,True,51.83200936036979,True,55.454233412086964,False,,False,4,53.64312138622837,
2012359N08134,WUKONG,2012-12-25 16:59:05.443930828+00:00,125.01995013379275,10.749242276817057,6.0,0.8308075893901901,True,16.340430221752904,True,20.57777777777778,True,18.766933333333334,True,18.005555555555556,False,,False,4,18.386244444444444,
2013171N15117,BEBINCA,2013-06-22 03:31:52.060582018+00:00,110.63492227978594,19.28229573535168,6.0,0.5885213232415936,True,15.33732557458557,True,20.57777777777778,True,21.73013333333333,True,23.150000000000002,False,,False,4,21.153955555555555,
2013178N09133,RUMBIA,2013-06-28 22:56:00.406897373+00:00,125.46663840990459,11.611120530031794,6.0,0.8222410600635897,True,14.353000000000002,True,18.005555555555556,True,16.79146666666667,True,17.548320060052458,False,,False,4,17.169893363359563,
2013187N20156,SOULIK,2013-07-12 20:29:33.579529837+00:00,121.81837910454755,24.841544349675175,6.0,0.41544349675174885,True,37.2808565818537,True,36.88110357786534,True,38.361810440566956,True,43.09416101673234,False,,False,4,37.82133351121033,
2013196N14128,CIMARON,2013-07-18 14:21:04.641840+00:00,117.76081184333333,24.070257880000057,6.0,0.3918815666667115,True,14.870274624544233,True,,True,19.214149173581934,True,16.99754908129618,False,,False,3,16.99754908129618,
2013210N13122,JEBI,2013-07-28 20:35:54.922393146+00:00,121.483450870529,12.829929477682585,6.0,0.4330982589419534,False,,True,,True,12.346666666666668,False,,False,,False,1,12.346666666666668,
2013217N11118,MANGKHUT,2013-08-07 15:03:13.662416584+00:00,105.79103414738034,19.603586341047865,6.0,0.5089658526196672,True,16.70227103911664,True,19.268604501317192,True,19.216520642529005,True,19.268604501317192,False,,False,4,19.2425625719231,
2013220N12137,UTOR,2013-08-11 18:48:49.408628343+00:00,122.01013092223695,16.167810384915363,6.0,0.13562076983072302,True,55.789862575516366,True,47.476835190408345,True,51.07727369365241,True,50.74675092853751,False,,False,4,50.912012311094955,
2013228N23124,TRAMI,2013-08-21 18:02:01.583432571+00:00,119.59324536485713,25.701688658785717,6.0,0.005628862619062147,True,33.42300744569051,True,30.83770929563749,True,33.52733518095732,True,33.39545283234513,False,,False,4,33.40923013901782,
2013229N26132,UNNAMED,2013-08-18 22:45:42.683548626+00:00,121.54445007018336,28.9,6.0,0.793642756880871,True,10.062307585081477,False,,True,12.754318521873737,False,,False,,False,2,11.408313053477606,
2013243N26122,TORAJI,2013-09-03 17:44:51.931231910+00:00,130.44534771303165,31.249551735106127,6.0,0.9579597792551056,True,21.630067214725248,True,25.722222222222225,True,23.7056,True,20.685914567804925,False,,False,4,22.667833607362624,
2013255N20148,MAN-YI,2013-09-15 22:29:14.074385742+00:00,137.2461728654785,34.62010977255588,6.0,0.7478738141547296,True,26.9169611909062,True,31.515191244702002,True,27.166866875931138,True,26.37074680025756,False,,False,4,27.04191403341867,
2013259N17132,USAGI,2013-09-22 11:27:26.366083619+00:00,115.52662442050615,22.7638215941411,6.0,0.9095539853527441,True,39.14011443215471,True,41.38820280434267,True,43.413082717671244,True,43.96042502656489,False,,False,4,42.40064276100696,
2013260N15112,UNNAMED,2013-09-18 18:28:31.059882827+00:00,108.28117639702583,15.99207842646839,6.0,0.07921573531609738,False,,False,,True,14.165645288740896,False,,False,,False,1,14.165645288740896,
2013269N15118,WUTIP,2013-09-30 09:53:04.286742590+00:00,106.39938483970349,17.729484136505473,6.0,0.6474206825273541,True,39.2562139624566,True,31.77357902216575,True,32.649191628550625,True,31.015181510941698,False,,False,4,32.21138532535819,
2013272N10135,FITOW,2013-10-06 18:09:29.789370520+00:00,120.26306920746629,27.1,6.0,0.026379137524088492,True,25.998316865930637,True,30.5952546516966,True,39.39089449422753,True,33.09962387017631,False,,False,4,31.847439260936454,
2013282N14132,NARI,2013-10-11 14:53:23.008342349+00:00,121.48492056247852,15.5,6.0,0.48162075659024595,True,45.5390990935534,True,34.7722754983262,True,38.10034849876238,True,39.91671994277065,False,,False,4,39.008534220766514,
2013301N13142,KROSA,2013-10-31 09:50:31.569010353+00:00,122.26754445771024,18.192105125143794,6.0,0.6403504171459815,True,41.338316512432094,True,35.086012461881054,True,39.29272423739131,True,36.73313603487322,False,,False,4,38.01293013613227,
2013305N07141,UNNAMED,2013-11-06 11:21:37.444713096+00:00,109.02791973816124,11.510659978180106,6.0,0.8934002181989342,True,11.960833333333335,False,,True,14.322133333333335,True,13.135309438743853,False,,False,3,13.135309438743853,
2013306N07162,HAIYAN,2013-11-07 23:17:28.714690635+00:00,125.04804162729937,10.9527539757525,6.0,0.8818849393812513,True,79.22405091084349,True,57.500343439996904,True,69.34746376191762,True,72.93367677333023,False,,False,4,71.14057026762393,
2014029N10143,KAJIKI,2014-01-31 21:30:52.372349381+00:00,122.92848404172395,11.034303191655216,6.0,0.5857579791380374,True,11.550538575143918,True,18.005555555555556,True,18.837269927030277,True,16.498855864772715,False,,False,4,17.252205710164134,
2014164N19116,HAGIBIS,2014-06-15 10:30:14.097049843+00:00,116.6249347358804,23.175326320598234,6.0,0.7506526411964671,True,20.330294213635703,True,18.005555555555556,True,18.022910156011047,True,16.0747101507002,False,,False,4,18.014232855783302,
2014184N08147,NEOGURI,2014-07-09 21:22:43.402670503+00:00,130.38255303741005,32.21262409880095,6.0,0.563120494004778,True,22.272599108108047,True,25.722222222222225,True,25.000161352165044,True,26.845973395976603,False,,False,4,25.361191787193633,
2014190N08154,RAMMASUN,2014-07-15 09:40:37.602846380+00:00,123.90329242128263,13.245140793451492,6.0,0.6128519836287296,True,52.24146559384492,True,42.731947046778345,True,49.86427316209208,True,47.87639149122279,False,,False,4,48.87033232665743,
2014197N10137,MATMO,2014-07-22 15:36:41.495513992+00:00,121.39807891138923,23.14172897974969,6.0,0.6019210886107658,True,39.22693776919495,True,32.914561510813506,True,38.81412495348572,True,37.03505853318453,False,,False,4,37.92459174333513,
2014209N12152,HALONG,2014-08-09 20:49:33.281638225+00:00,133.77098526102895,33.518083787131836,6.0,0.4709852610289431,True,28.844816182817198,True,34.79963235635333,True,32.65251764967936,True,34.79963235635333,False,,False,4,33.72607500301635,
2014231N21117,UNNAMED,2014-08-19 00:54:04.170910691+00:00,117.76996138045655,23.955328266119274,6.0,0.15019309771722078,False,,False,,True,14.322133333333335,False,,False,,False,1,14.322133333333335,
2014254N10142,KALMAEGI,2014-09-14 10:16:05.686768941+00:00,122.16180098007845,17.597962071215683,6.0,0.7113743874509737,True,33.49033333333334,True,33.43888888888889,True,33.58293333333334,True,34.18129810339,False,,False,4,33.53663333333334,
2014260N13135,FUNG-WONG,2014-09-22 17:47:25.057261452+00:00,122.00349510527104,29.775534263102642,6.0,0.965048947289489,True,19.137333333333334,True,18.095457430027594,True,21.799177972927854,True,23.150000000000002,False,,False,4,20.468255653130594,
2014275N06166,VONGFONG,2014-10-12 23:19:09.232250893+00:00,130.19576935424118,31.30923082410718,6.0,0.8865385301339757,True,24.193085412831177,True,31.158514780822053,True,24.041809027507004,True,28.586292558599833,False,,False,4,26.389688985715505,
2014329N08131,SINLAKU,2014-11-26 17:57:52.274437620+00:00,124.10768718662473,9.598226033855834,6.0,0.9940867795194492,True,14.353000000000002,True,,True,14.322133333333335,False,,False,,False,2,14.337566666666667,
2014334N02156,HAGUPIT,2014-12-06 16:33:32.834103993+00:00,125.44408794155572,11.924014656925957,6.0,0.759853430740435,True,48.992274569527524,True,46.300000000000004,True,44.152403856716575,True,49.489932564262105,False,,False,4,47.64613728476377,
2014362N07130,JANGMI,2014-12-28 21:33:41.981211942+00:00,126.24383385522384,8.737444096517448,6.0,0.593610241293618,True,18.16518129888122,True,18.005555555555556,True,16.79146666666667,True,16.960230787327472,False,,False,4,17.482893171441514,
2015012N09146,MEKKHALA,2015-01-17 08:49:51.774547582+00:00,125.46971101003203,12.135920707119974,6.0,0.47184141423994674,True,28.84072006047135,True,27.225623753448414,True,29.277199202206983,True,32.225207917816135,True,33.58374916896561,True,5,29.277199202206983,2.602532017816781
2015069N04173,BAVI,2015-03-21 04:23:13.243542090+00:00,122.84194818574622,14.280649395248737,6.0,0.7311686825042045,False,,True,,True,12.346666666666668,False,,False,,False,1,12.346666666666668,
2015085N06162,MAYSAK,2015-04-05 01:06:31.589026204+00:00,122.27824505409973,16.540234524725296,6.0,0.18479578825022713,True,13.468875350414832,True,,True,20.817488533761544,True,21.723992500669084,True,19.951416222757487,True,4,20.384452378259518,
2015171N15112,KUJIRA,2015-06-22 10:25:05.852450188+00:00,110.5318089710604,18.794552823151637,6.0,0.7363820578790978,True,20.398569441087105,True,23.150000000000002,True,22.250901790728438,True,18.005555555555556,True,21.905922936902073,True,5,21.905922936902073,2.0146512107324277
2015180N09160,CHAN-HOM,2015-07-12 17:03:14.520324326+00:00,125.20540334234244,37.879274465465635,6.0,0.8423389039040217,True,10.322969904088527,True,20.98331715273577,True,19.234114693284937,False,,True,19.683307444377228,False,4,19.458711068831082,
2015183N13130,LINFA,2015-07-04 18:52:37.940647800+00:00,122.41227942644997,17.258480382366677,6.0,0.14620095591669724,True,23.92166666666667,True,22.773938652280943,True,23.416784884951763,True,25.722222222222225,True,26.375049763392056,True,5,23.92166666666667,1.539471644173251
2015184N08172,NANGKA,2015-07-16 13:26:12.253692103+00:00,134.1802719052754,33.239456189449214,6.0,0.2394561894492142,True,29.95252843761181,True,34.77924204761126,True,30.424872365706815,True,37.967398801583414,True,38.1122825269779,True,5,34.77924204761126,3.940691663773239
2015211N13162,SOUDELOR,2015-08-07 21:46:29.519315939+00:00,121.59336893956004,23.88874332383249,6.0,0.6291444127749628,True,46.3383150405735,True,39.826803041893164,True,42.93365140284062,True,45.63562374316881,True,44.548825509107054,True,5,44.548825509107054,2.592976513768585
2015226N12151,GONI,2015-08-24 19:27:51.694829417+00:00,130.1220299729032,32.16133787535462,6.0,0.24405994580635593,True,49.70850633153449,True,43.788894335370166,True,47.469871895288684,True,46.36111655759239,True,42.87333741819429,True,5,46.36111655759239,2.770415862698022
2015256N16113,VAMCO,2015-09-14 13:24:28.881122901+00:00,108.5479943664651,15.623467042235657,6.0,0.23467042235657232,True,16.18379590465269,True,18.005555555555556,True,16.211987170394174,True,14.829708858049484,True,19.64352348154098,True,5,16.211987170394174,1.8703962728642225
2015263N14148,DUJUAN,2015-09-28 10:11:14.533429482+00:00,121.6437888808764,24.139579013235952,6.0,0.6978950661797683,True,50.73407474341453,True,44.022900502840955,True,42.35452047616454,True,51.20346529486835,True,43.390406968371245,True,5,44.022900502840955,4.269492883497048
2015273N12130,MUJIGAE,2015-10-01 16:51:47.620478159+00:00,121.56524682086007,15.605268992549977,6.0,0.8105379850999554,True,14.353000000000002,True,20.090439372784886,True,16.323621797873493,True,15.433333333333334,True,18.25470299645582,True,5,16.323621797873493,2.290428578679483
2015285N14151,KOPPU,2015-10-17 21:41:33.127381935+00:00,121.66920420521501,16.0,6.0,0.6154225639785125,True,52.995419969608214,True,48.27843725419943,True,48.39868969324089,True,51.83987810352137,True,45.62712830016183,True,5,48.39868969324089,2.9736863098965496
2015344N07145,MELOR,2015-12-15 03:35:15.360631085+00:00,121.44123998246982,13.17938000876508,6.0,0.5979333625502647,True,51.69057496487737,True,43.72777777777778,True,49.692172456803256,True,44.76198251744016,True,38.281045687594855,True,5,44.76198251744016,5.282301692135171
2015348N04146,UNNAMED,2015-12-18 20:23:25.309990539+00:00,126.58128481516519,7.339839398104348,6.0,0.39839398104348334,False,,False,,True,11.166145622038618,False,,False,,False,1,11.166145622038618,
2016147N18115,UNNAMED,2016-05-27 08:15:17.421446875+00:00,112.30000000000001,21.71338720331312,6.0,0.3758065484664712,True,12.555016203286915,False,,True,13.57974002372277,True,14.466675378111244,False,,False,3,13.57974002372277,
2016185N08145,NEPARTAK,2016-07-07 22:04:18.336536832+00:00,120.95351063932799,22.535725338304,6.0,0.6786266915200088,True,49.29505924717777,True,41.06326403043727,True,48.204013632283505,True,52.17879648502747,True,47.05281034560668,True,5,48.204013632283505,4.099490132564179
2016207N17116,MIRINAE,2016-07-26 13:42:07.433651212+00:00,110.53121927099181,18.78510324515573,6.0,0.2836774838524434,True,20.850896179044316,True,20.57777777777778,True,25.267811466414067,True,19.848096249868437,True,19.479588111005864,True,5,20.57777777777778,2.336849806879025
2016211N11128,NIDA,2016-08-02 00:28:16.119432963+00:00,113.39791873783088,22.84711442869343,6.0,0.07852404782238409,True,28.142472170802662,True,22.74603739842485,True,23.317795902487852,True,27.688500542081716,True,28.36453002715622,True,5,27.688500542081716,2.7749443115732397
2016225N16138,CHANTHU,2016-08-17 08:17:09.806460798+00:00,142.85240382334814,42.13353345429613,6.0,0.381009558370323,True,28.706000000000003,True,28.294444444444448,True,18.766933333333334,False,,True,,False,3,28.294444444444448,
2016228N22117,DIANMU,2016-08-19 04:32:11.798714697+00:00,106.69267784918344,20.651220358469423,6.0,0.756101792347124,True,19.72077849574029,True,20.57777777777778,True,21.73013333333333,True,23.150000000000002,True,19.51122049079931,True,5,20.57777777777778,1.5138945821829242
2016230N15138,MINDULLE,2016-08-22 04:58:07.729280965+00:00,139.91406780742977,35.62501698377518,6.0,0.8281356148594909,True,29.117128253320292,True,31.308740057333644,True,28.64426666666667,True,28.736517835111425,True,24.62096227955587,True,5,28.736517835111425,2.418290060652386
2016244N21123,NAMTHEUN,2016-09-04 17:38:02.796858075+00:00,129.8878036746118,33.05731286114135,6.0,0.9390183730590707,True,14.644756430494388,True,,True,16.911933837967577,True,18.16241385152028,True,11.242536562034562,True,4,15.778345134230982,
2016253N13144,MERANTI,2016-09-14 20:04:11.010695957+00:00,118.1240366408905,24.61045877899822,6.0,0.34495419888691004,True,38.191269525021426,True,33.34921454303379,True,40.851380174415056,True,43.54842908606758,True,33.95144441282829,True,5,38.191269525021426,4.386635436732481
2016255N12114,RAI,2016-09-12 19:03:47.627275665+00:00,108.63419255030095,15.488602483233004,6.0,0.17720496646600736,True,14.353000000000002,True,18.005555555555556,True,16.79146666666667,True,15.433333333333334,True,18.305147560233234,True,5,16.79146666666667,1.6828107370141352
2016256N12146,MALAKAS,2016-09-20 03:59:31.752366494+00:00,135.22993315522615,33.79803835878431,6.0,0.665358905856209,True,27.914867874748616,True,29.165307257523896,True,27.010961633889607,True,32.588209184317506,True,30.874739910069895,True,5,29.165307257523896,2.2497964243859565
2016265N10150,MEGI,2016-09-27 05:57:07.519648683+00:00,121.61357484246474,24.092813318695157,6.0,0.9920147985501728,True,47.90063913153803,True,41.176095268173725,True,43.021610747517634,True,46.32053971261817,True,43.22565716090424,True,5,43.22565716090424,2.7198472749854354
2016279N19130,AERE,2016-10-13 15:20:39.541414113+00:00,107.70982967639446,16.5,6.0,0.557386176579314,True,16.74516666666667,False,,True,17.66583552104012,True,15.433333333333334,False,,False,3,16.74516666666667,
